code,name,link,type
411200000000,三门峡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4112.html,city
411300000000,南阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4113.html,city
411400000000,商丘市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4114.html,city
411500000000,信阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4115.html,city
411600000000,周口市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4116.html,city
411700000000,驻马店市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4117.html,city
419000000000,省直辖县级行政区划,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4190.html,city
420100000000,武汉市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4201.html,city
420200000000,黄石市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4202.html,city
420300000000,十堰市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4203.html,city
420500000000,宜昌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4205.html,city
420600000000,襄阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4206.html,city
420700000000,鄂州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4207.html,city
420800000000,荆门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4208.html,city
420900000000,孝感市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4209.html,city
421000000000,荆州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4210.html,city
421100000000,黄冈市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4211.html,city
421200000000,咸宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4212.html,city
421300000000,随州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4213.html,city
422800000000,恩施土家族苗族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4228.html,city
429000000000,省直辖县级行政区划,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/42/4290.html,city
430100000000,长沙市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4301.html,city
430200000000,株洲市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4302.html,city
430300000000,湘潭市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4303.html,city
430400000000,衡阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4304.html,city
430500000000,邵阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4305.html,city
430600000000,岳阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4306.html,city
430700000000,常德市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4307.html,city
430800000000,张家界市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4308.html,city
430900000000,益阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4309.html,city
431000000000,郴州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4310.html,city
431100000000,永州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4311.html,city
431200000000,怀化市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4312.html,city
431300000000,娄底市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4313.html,city
433100000000,湘西土家族苗族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/43/4331.html,city
440100000000,广州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4401.html,city
440200000000,韶关市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4402.html,city
440300000000,深圳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4403.html,city
440400000000,珠海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4404.html,city
440500000000,汕头市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4405.html,city
440600000000,佛山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4406.html,city
440700000000,江门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4407.html,city
440800000000,湛江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4408.html,city
440900000000,茂名市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4409.html,city
441200000000,肇庆市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4412.html,city
441300000000,惠州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4413.html,city
441400000000,梅州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4414.html,city
441500000000,汕尾市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4415.html,city
441600000000,河源市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4416.html,city
441700000000,阳江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4417.html,city
441800000000,清远市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4418.html,city
441900000000,东莞市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4419.html,city
442000000000,中山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4420.html,city
445100000000,潮州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4451.html,city
445200000000,揭阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4452.html,city
445300000000,云浮市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/44/4453.html,city
450100000000,南宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4501.html,city
450200000000,柳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4502.html,city
450300000000,桂林市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4503.html,city
450400000000,梧州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4504.html,city
450500000000,北海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4505.html,city
450600000000,防城港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4506.html,city
450700000000,钦州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4507.html,city
450800000000,贵港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4508.html,city
450900000000,玉林市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4509.html,city
451000000000,百色市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4510.html,city
451100000000,贺州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4511.html,city
451200000000,河池市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4512.html,city
451300000000,来宾市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4513.html,city
451400000000,崇左市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/45/4514.html,city
460100000000,海口市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/46/4601.html,city
460200000000,三亚市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/46/4602.html,city
460300000000,三沙市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/46/4603.html,city
460400000000,儋州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/46/4604.html,city
469000000000,省直辖县级行政区划,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/46/4690.html,city
500100000000,市辖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/50/5001.html,city
500200000000,县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/50/5002.html,city
510100000000,成都市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5101.html,city
510300000000,自贡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5103.html,city
510400000000,攀枝花市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5104.html,city
510500000000,泸州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5105.html,city
510600000000,德阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5106.html,city
510700000000,绵阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5107.html,city
510800000000,广元市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5108.html,city
510900000000,遂宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5109.html,city
511000000000,内江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5110.html,city
511100000000,乐山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5111.html,city
511300000000,南充市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5113.html,city
511400000000,眉山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5114.html,city
511500000000,宜宾市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5115.html,city
511600000000,广安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5116.html,city
511700000000,达州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5117.html,city
511800000000,雅安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5118.html,city
511900000000,巴中市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5119.html,city
512000000000,资阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5120.html,city
513200000000,阿坝藏族羌族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5132.html,city
513300000000,甘孜藏族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5133.html,city
513400000000,凉山彝族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/51/5134.html,city
520100000000,贵阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/52/5201.html,city
520200000000,六盘水市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/52/5202.html,city
520300000000,遵义市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/52/5203.html,city
520400000000,安顺市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/52/5204.html,city
520500000000,毕节市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/52/5205.html,city
